  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-27:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-149:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-101:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-66:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-102:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-138:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-131:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-147:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-107:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-148:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-132:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-88:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-126:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-122:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-115:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-73:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-1:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-150:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-135:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-143:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-40:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-125:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-30:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-106:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
    task = get()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/queues.py", line 351, in get
    with self._rlock:
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/synchronize.py", line 95, in __enter__
    return self._semlock.__enter__()
KeyboardInterrupt
Process ForkPoolWorker-146:
Traceback (most recent call last):
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 297, in _bootstrap
    self.run()
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/process.py", line 99, in run
    self._target(*self._args, **self._kwargs)
  File "/home/phlee0514/.conda/envs/tf2/lib/python3.7/multiprocessing/pool.py", line 110, in worker
